"ENSEMBL","ENTREZID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000235859",NA,NA,NA,0.116543333534254,3.30647127110387,0.511256969142971,0.612751513237172,0.999849312069525,-4.67758030622476
"ENSG00000214491","730005","SEC14L6","SEC14 like lipid binding 6",0.289413459744006,-2.01370642661201,0.511232056253655,0.612768754949239,0.999849312069525,-4.61037725684586
"ENSG00000144659","54977","SLC25A38","solute carrier family 25 member 38",-0.0515384493792768,6.02309989737444,-0.511200566246165,0.612790548874702,0.999849312069525,-4.74936854357017
"ENSG00000197483","89887","ZNF628","zinc finger protein 628",-0.103116605920514,3.3162589058759,-0.511100821051151,0.612859583915935,0.999849312069525,-4.68094468206179
"ENSG00000214770",NA,NA,NA,0.14029707676983,-0.969431532817654,0.510990508441635,0.612935937006455,0.999849312069525,-4.6169281082418
"ENSG00000101161","24148","PRPF6","pre-mRNA processing factor 6",0.0557963389638534,6.57333399363509,0.510971704481618,0.612948952643931,0.999849312069525,-4.75277916680014
"ENSG00000165487","221154","MICU2","mitochondrial calcium uptake 2",-0.0579243409099162,5.64523747699344,-0.510950762782631,0.612963448122244,0.999849312069525,-4.74440338394435
"ENSG00000064115","51768","TM7SF3","transmembrane 7 superfamily member 3",0.0803151934516073,5.08608262147423,0.510766752523981,0.613090823634103,0.999849312069525,-4.7297219858613
"ENSG00000163584","200916","RPL22L1","ribosomal protein L22 like 1",-0.125792692597742,4.00586213056801,-0.510732660412139,0.613114424208256,0.999849312069525,-4.69684715592611
"ENSG00000182183","348378","SHISAL2A","shisa like 2A",-0.34182667908263,0.021677213458465,-0.51065263229627,0.613169826050741,0.999849312069525,-4.61949091533547
"ENSG00000162775","64783","RBM15","RNA binding motif protein 15",0.123006402277475,3.09079398150423,0.510634243964295,0.613182556247617,0.999849312069525,-4.6682021514311
"ENSG00000044446","5256","PHKA2","phosphorylase kinase regulatory subunit alpha 2",0.0705557100419831,6.32692726781827,0.510607775873885,0.613200880256093,0.999849312069525,-4.75153761066589
"ENSG00000268885",NA,NA,NA,0.163249979056969,-0.846529646145321,0.510462357199443,0.613301558946669,0.999849312069525,-4.61847930646431
"ENSG00000138119","26509","MYOF","myoferlin",0.0834315387861126,7.22268179033088,0.510444091397762,0.61331420557293,0.999849312069525,-4.75396500203609
"ENSG00000090520","51726","DNAJB11","DnaJ heat shock protein family (Hsp40) member B11",0.116439315316947,6.03117688739378,0.510378187274919,0.613359836372391,0.999849312069525,-4.75045346654623
"ENSG00000188971",NA,NA,NA,-0.096224129630504,6.64624338823308,-0.510326400906002,0.613395693401428,0.999849312069525,-4.75339943778177
"ENSG00000211801",NA,NA,NA,-0.462991770049707,-3.63874348116264,-0.510320048360609,0.613400091988695,0.999849312069525,-4.60276686974631
"ENSG00000237950",NA,NA,NA,0.121419975362258,-0.754827160690506,0.510310047115068,0.613407017014244,0.999849312069525,-4.61988605229967
"ENSG00000165983","9317","PTER","phosphotriesterase related",-0.0614305590732296,3.89099762069923,-0.510268822341938,0.613435562101418,0.999849312069525,-4.69765701009973
"ENSG00000218357","101927722","LINC01644","long intergenic non-protein coding RNA 1644",-0.228885723646983,-0.532036459060055,-0.510194511476735,0.61348701839707,0.999849312069525,-4.62413051293534
"ENSG00000163638","56999","ADAMTS9","ADAM metallopeptidase with thrombospondin type 1 motif 9",0.252650250479249,5.28721784266683,0.510151447238179,0.613516838990448,0.999849312069525,-4.74101154115072
"ENSG00000167286","915","CD3D","CD3d molecule",0.343693509200628,1.54183730956577,0.510131634495321,0.613530558899729,0.999849312069525,-4.63216405405929
"ENSG00000246323",NA,NA,NA,0.204631259976198,-2.42142758020803,0.510115865620004,0.613541478616893,0.999849312069525,-4.6091638625855
"ENSG00000198270","89894","TMEM116","transmembrane protein 116",-0.0707568816169806,3.20448888932249,-0.510108148642732,0.613546822544349,0.999849312069525,-4.67299286188258
"ENSG00000164086","1849","DUSP7","dual specificity phosphatase 7",0.0862550040856709,4.68735964885693,0.509830909133039,0.613738822333727,0.999849312069525,-4.72148683856555
"ENSG00000196409",NA,NA,NA,-0.107825523324159,1.45603563783135,-0.509822285668118,0.613744794884143,0.999849312069525,-4.64283348553895
"ENSG00000139160","254013","ETFBKMT","electron transfer flavoprotein subunit beta lysine methyltransferase",-0.0852130059506471,2.50187510563872,-0.509814236645414,0.613750369604216,0.999849312069525,-4.65991582922426
"ENSG00000228486","728537","C2orf92","chromosome 2 open reading frame 92",0.133762492702957,4.08715614543487,0.509662931398272,0.613855167353176,0.999849312069525,-4.70249724788989
"ENSG00000235978",NA,NA,NA,0.171637369619831,-1.3732733908931,0.509647795506401,0.613865651300603,0.999849312069525,-4.61647919633204
"ENSG00000225282",NA,NA,NA,-0.531489489639501,-3.09918219355558,-0.509585440120085,0.613908842928056,0.999849312069525,-4.60738533126228
"ENSG00000144893","116931","MED12L","mediator complex subunit 12L",0.184539837593296,0.761843947807213,0.509461483105884,0.613994708249332,0.999849312069525,-4.63325975941651
"ENSG00000106638","26608","TBL2","transducin beta like 2",0.0674943361291271,5.08258455800066,0.50940177140145,0.61403607267094,0.999849312069525,-4.73563099741132
"ENSG00000100580","283578","TMED8","transmembrane p24 trafficking protein family member 8",-0.0612620886833586,5.56025437222905,-0.509383653603621,0.614048623768579,0.999849312069525,-4.74288804115314
"ENSG00000170727",NA,NA,NA,-0.119333741823749,1.54859892036698,-0.509324601074334,0.614089533208919,0.999849312069525,-4.64553149171489
"ENSG00000160255","3689","ITGB2","integrin subunit beta 2",0.225787785550945,4.60820104437803,0.50929207768973,0.614112064762342,0.999849312069525,-4.69764200307337
"ENSG00000135108","23014","FBXO21","F-box protein 21",-0.0797115951296687,6.09179416379171,-0.509285359413976,0.614116719097646,0.999849312069525,-4.75141875619014
"ENSG00000272514","154313","CFAP206","cilia and flagella associated protein 206",-0.146132212288769,0.295381270552635,-0.509213559006028,0.6141664625175,0.999849312069525,-4.63025861785248
"ENSG00000163939","55193","PBRM1","polybromo 1",0.0499454418816772,6.00392412000345,0.509210565141313,0.614168536711455,0.999849312069525,-4.74925846740958
"ENSG00000172349","3603","IL16","interleukin 16",-0.242484337778104,4.28972709897109,-0.509208987930496,0.614169629427843,0.999849312069525,-4.68872664678097
"ENSG00000132464","10117","ENAM","enamelin",-0.442019794194295,-3.66098536332988,-0.509127451684731,0.614226120240903,0.999849312069525,-4.6039499624061
"ENSG00000205592","283463","MUC19","mucin 19, oligomeric",-0.400970173686011,-4.45542154084765,-0.509120821427227,0.614230713992277,0.999849312069525,-4.60195790891549
"ENSG00000128652","3232","HOXD3","homeobox D3",-0.168953572195311,1.36167883509184,-0.508992628441624,0.614319535186113,0.999849312069525,-4.64156042673871
"ENSG00000234500",NA,NA,NA,0.122794616840287,-1.27231119226764,0.508984965376779,0.614324844888913,0.999849312069525,-4.61608587983893
"ENSG00000125755","8189","SYMPK","symplekin",-0.0566912181379493,7.08297150172465,-0.508977802770622,0.614329807845327,0.999849312069525,-4.75423659253435
"ENSG00000244116",NA,NA,NA,1.09567739449276,0.56781583603344,0.508928074040007,0.614364265300345,0.999849312069525,-4.61669739125416
"ENSG00000221909","221786","FAM200A","family with sequence similarity 200 member A",-0.101718536855751,2.89712695844554,-0.508911253718975,0.614375920444027,0.999849312069525,-4.66863139321711
"ENSG00000235001",NA,NA,NA,0.297260524493206,-3.41797599868412,0.508867094834945,0.614406519521794,0.999849312069525,-4.60723636295713
"ENSG00000246203",NA,NA,NA,0.178056212219791,-1.33405797792609,0.508845960285633,0.614421164563843,0.999849312069525,-4.61454377747413
"ENSG00000147378","89885","FATE1","fetal and adult testis expressed 1",0.344553333278772,-2.21908969754563,0.5088240920289,0.614436318193132,0.999849312069525,-4.6137192505667
"ENSG00000169862","1501","CTNND2","catenin delta 2",-0.23476502825508,-0.706495304142585,-0.508747374560346,0.614489481000469,0.999849312069525,-4.62061682133461
"ENSG00000211965",NA,NA,NA,0.936186377884818,-0.748754227656648,0.508700779789751,0.614521770756412,0.999849312069525,-4.61271807501417
"ENSG00000131470","29893","PSMC3IP","PSMC3 interacting protein",0.0807601848087736,1.62405947451301,0.508700239975158,0.614522144847649,0.999849312069525,-4.64479643231927
"ENSG00000241528",NA,NA,NA,0.104780288203208,1.13465967115501,0.508680278881729,0.614535977948987,0.999849312069525,-4.63805032992923
"ENSG00000175216","9793","CKAP5","cytoskeleton associated protein 5",0.0500226113640112,5.83377808835126,0.508679904131264,0.614536237653627,0.999849312069525,-4.74658089728553
"ENSG00000074071","65993","MRPS34","mitochondrial ribosomal protein S34",-0.0976674427264612,4.98137794827473,-0.508560503470494,0.614618985709605,0.999849312069525,-4.72921606060386
"ENSG00000149480","9219","MTA2","metastasis associated 1 family member 2",0.0696768290361547,6.21074476502936,0.508536985712074,0.61463528479173,0.999849312069525,-4.75046066687023
"ENSG00000131504","1729","DIAPH1","diaphanous related formin 1",0.0592467879829304,7.2292121952366,0.508513245808298,0.614651738034973,0.999849312069525,-4.75437422365223
"ENSG00000182325","26233","FBXL6","F-box and leucine rich repeat protein 6",-0.0811804043300057,4.32237092829185,-0.508480839965519,0.614674197645957,0.999849312069525,-4.70844395335919
"ENSG00000227008",NA,NA,NA,0.211254223634015,-0.887452537751959,0.508363745566084,0.614755355756168,0.999849312069525,-4.61912290497009
"ENSG00000116183","60676","PAPPA2","pappalysin 2",-0.274678594783382,1.39515695927962,-0.508315618716156,0.614788713902236,0.999849312069525,-4.64782880936158
"ENSG00000107651","11196","SEC23IP","SEC23 interacting protein",0.0662563137933549,5.5089943377718,0.508288197548671,0.614807720699639,0.999849312069525,-4.74355544149893
"ENSG00000204954","728568","C12orf73","chromosome 12 open reading frame 73",-0.0626327092500234,2.91328166952872,-0.508287002204866,0.614808549250307,0.999849312069525,-4.67019071141745
"ENSG00000227863",NA,NA,NA,-0.252142710783385,-3.81395119862521,-0.508217189291565,0.614856940854485,0.999849312069525,-4.60646403693287
"ENSG00000061918","2983","GUCY1B1","guanylate cyclase 1 soluble subunit beta 1",-0.104955555169956,4.31015358439315,-0.508153992283257,0.61490074808523,0.999849312069525,-4.70996491347214
"ENSG00000164393","222611","ADGRF2","adhesion G protein-coupled receptor F2",-0.381146614317364,-4.55322822886658,-0.508005821008383,0.615003463864985,0.999849312069525,-4.60316719842922
"ENSG00000167191","51704","GPRC5B","G protein-coupled receptor class C group 5 member B",0.108381709385171,5.88873950095145,0.507995395590638,0.615010691305451,0.999849312069525,-4.74927392558664
"ENSG00000117362","51107","APH1A","aph-1 homolog A, gamma-secretase subunit",0.0520539560497308,7.02354387334925,0.507927252046186,0.615057932910692,0.999849312069525,-4.75441293398315
"ENSG00000232874",NA,NA,NA,-0.146395223472369,-0.667102441934614,-0.507908385056941,0.615071013049446,0.999849312069525,-4.6220294443906
"ENSG00000237267","101929624","LINC01519","long intergenic non-protein coding RNA 1519",0.426368140013626,-3.89716027503859,0.507904510228218,0.615073699413246,0.999849312069525,-4.60459417916838
"ENSG00000260082",NA,NA,NA,-0.25913263201335,-1.9134388532775,-0.507903758858021,0.615074220328174,0.999849312069525,-4.6115674895318
"ENSG00000182368",NA,NA,NA,-0.239671246729781,-1.34058677981239,-0.507767994880278,0.615168347021155,0.999849312069525,-4.61577907468156
"ENSG00000167619","284339","TMEM145","transmembrane protein 145",-0.14532917717878,-0.425259409716748,-0.507758366276641,0.615175022892592,0.999849312069525,-4.6246760997395
"ENSG00000184178","152579","SCFD2","sec1 family domain containing 2",0.0885641250091815,3.41688016855837,0.507690772838003,0.615221888894917,0.999849312069525,-4.68604169182126
"ENSG00000214223",NA,NA,NA,0.168332559056705,-1.29027086831493,0.507543239753526,0.615324186876131,0.999849312069525,-4.61753397234772
"ENSG00000232561",NA,NA,NA,-0.165386592295918,-1.29748864205678,-0.507535549867853,0.61532951918177,0.999849312069525,-4.61794456384608
"ENSG00000108312","7343","UBTF","upstream binding transcription factor",-0.0745523617703938,7.27511241081804,-0.507488475762207,0.615362161681274,0.999849312069525,-4.75458605993088
"ENSG00000129028","56906","THAP10","THAP domain containing 10",-0.111998873087879,1.1852974957015,-0.507464597778677,0.615378719647004,0.999849312069525,-4.63947070233688
"ENSG00000125877","3704","ITPA","inosine triphosphatase",-0.076584529597068,5.43714722479157,-0.507348849695584,0.615458986989569,0.999849312069525,-4.74265058125698
"ENSG00000256043","1519","CTSO","cathepsin O",-0.0797069310146323,5.44813639485019,-0.507226681879747,0.615543711430826,0.999849312069525,-4.74315000242417
"ENSG00000262488",NA,NA,NA,0.516690537824612,-2.84724521649122,0.507209174204954,0.615555853595583,0.999849312069525,-4.60355893359075
"ENSG00000228037","100996583","LOC100996583","uncharacterized LOC100996583",-0.180101866704319,-1.13478482365119,-0.507180338089872,0.615575852657488,0.999849312069525,-4.61258984824082
"ENSG00000189190","162966","ZNF600","zinc finger protein 600",0.109931341536255,4.30742304590024,0.507170427707967,0.615582725994409,0.999849312069525,-4.70316162818888
"ENSG00000048707","55187","VPS13D","vacuolar protein sorting 13 homolog D",0.0857712415210745,7.50028865109827,0.506881701596543,0.615782987261585,0.999849312069525,-4.75411132809193
"ENSG00000124535","56897","WRNIP1","WRN helicase interacting protein 1",-0.0455580222035978,5.7976635738578,-0.506869424207377,0.615791503559302,0.999849312069525,-4.74775553247034
"ENSG00000230185",NA,NA,NA,0.137070463568922,-1.38291847780295,0.506838168684793,0.615813184418135,0.999849312069525,-4.61587058438699
"ENSG00000051523","1535","CYBA","cytochrome b-245 alpha chain",-0.147609593534137,6.49817338711687,-0.506672658337529,0.615927998995063,0.999849312069525,-4.75159582954339
"ENSG00000168685","3575","IL7R","interleukin 7 receptor",0.41594606256573,4.62019173666817,0.506670194510542,0.615929708227024,0.999849312069525,-4.69416159179016
"ENSG00000118600","10329","RXYLT1","ribitol xylosyltransferase 1",-0.068819126922508,3.86771748963231,-0.506656597597908,0.615939140859487,0.999849312069525,-4.69595358775311
"ENSG00000248240",NA,NA,NA,-0.192726222752476,-2.36253445147727,-0.506647573962976,0.615945400893166,0.999849312069525,-4.61055199892513
"ENSG00000197860","54557","SGTB","small glutamine rich tetratricopeptide repeat containing beta",-0.0868321299288533,3.44481243021038,-0.506544823758403,0.616016684625949,0.999849312069525,-4.68042578369018
"ENSG00000205413","54809","SAMD9","sterile alpha motif domain containing 9",-0.175242301287995,3.67068890606105,-0.50634364577051,0.61615626437491,0.999849312069525,-4.67264876485906
"ENSG00000100324","10454","TAB1","TGF-beta activated kinase 1 (MAP3K7) binding protein 1",-0.0617526776987116,5.37879786440366,-0.506255467497989,0.616217448126719,0.999849312069525,-4.73940482797839
"ENSG00000206172","3039","HBA1","hemoglobin subunit alpha 1",-0.533392915722215,1.76130720067514,-0.506241606105245,0.616227066306017,0.999849312069525,-4.64920830005997
"ENSG00000235529","100506749","AGAP1-IT1","AGAP1 intronic transcript 1",0.303467151325405,-3.25523081859473,0.506190101947166,0.616262804750557,0.999849312069525,-4.60612462858071
"ENSG00000222040",NA,NA,NA,-0.23126576713803,1.61499169681018,-0.506148464661732,0.616291697324988,0.999849312069525,-4.64447335189399
"ENSG00000215386","388815","MIR99AHG","mir-99a-let-7c cluster host gene",0.0934881079240415,3.33176245141168,0.506025205352073,0.616377231980983,0.999849312069525,-4.68414890780819
"ENSG00000067208","7813","EVI5","ecotropic viral integration site 5",-0.0532260392637216,4.7152683627798,-0.506022282082771,0.616379260622927,0.999849312069525,-4.72589095387296
"ENSG00000117091","962","CD48","CD48 molecule",0.363022444745881,2.27737964338609,0.506010988845054,0.616387097745572,0.999849312069525,-4.64045353139234
"ENSG00000243547",NA,NA,NA,0.188043325673571,-0.746559871084845,0.506003321385424,0.616392418727744,0.999849312069525,-4.62174937086635
"ENSG00000129484","10038","PARP2","poly(ADP-ribose) polymerase 2",-0.0829037641304273,4.92558237161641,-0.505982408362389,0.616406931832691,0.999849312069525,-4.72992584348153
"ENSG00000180611","151963","MB21D2","Mab-21 domain containing 2",-0.107373423051413,2.11781172255463,-0.505979162020556,0.616409184725273,0.999849312069525,-4.65381139207022
"ENSG00000196388","388324","INCA1","inhibitor of CDK, cyclin A1 interacting protein 1",0.103419581574637,2.42094851868719,0.505823458265529,0.616517244285715,0.999849312069525,-4.66020014631437
"ENSG00000175857","202309","GAPT","GRB2 binding adaptor protein, transmembrane",0.530016888143932,0.0162882142642211,0.505777695445185,0.616549005678837,0.999849312069525,-4.61595225346056
"ENSG00000183576","84193","SETD3","SET domain containing 3, actin histidine methyltransferase",-0.0560894684251885,6.23555709104485,-0.505755974499647,0.616564081225666,0.999849312069525,-4.75242366419517
"ENSG00000157303","203328","SUSD3","sushi domain containing 3",-0.223742834848128,2.18840659105721,-0.505731851375018,0.616580824217338,0.999849312069525,-4.64440651195817
"ENSG00000259942",NA,NA,NA,-0.401246078611303,-1.0924215247222,-0.505695689329815,0.616605923381641,0.999849312069525,-4.62050213589252
"ENSG00000203301",NA,NA,NA,0.132044615220965,-0.0510418072685308,0.50563978942262,0.616644723022967,0.999849312069525,-4.62698181738685
"ENSG00000225072",NA,NA,NA,0.423055351369654,-5.10654505331781,0.505588423244565,0.616680376831817,0.999849312069525,-4.60209192257036
"ENSG00000196975","307","ANXA4","annexin A4",-0.0727990513557453,6.04683234476393,-0.505489456663167,0.616749073257373,0.999849312069525,-4.75096460236544
"ENSG00000124429","79983","POF1B","POF1B actin binding protein",-0.135491413334413,0.436688689147246,-0.505479816482472,0.616755765057311,0.999849312069525,-4.6305294893212
"ENSG00000117643","57134","MAN1C1","mannosidase alpha class 1C member 1",-0.103408320325952,6.10951346770893,-0.505475240334833,0.616758941634397,0.999849312069525,-4.7514926042889
"ENSG00000151023","219670","ENKUR","enkurin, TRPC channel interacting protein",-0.258424871139149,-1.29277594812652,-0.505406028776915,0.616806986422902,0.999849312069525,-4.61692857469933
"ENSG00000105552","587","BCAT2","branched chain amino acid transaminase 2",0.0686101813132538,5.26773043407758,0.505379507499913,0.6168253972308,0.999849312069525,-4.73797630396615
"ENSG00000140320","22893","BAHD1","bromo adjacent homology domain containing 1",0.0641067042120111,5.79141503227255,0.505349859320583,0.616845979002335,0.999849312069525,-4.7483281002786
"ENSG00000105352","1089","CEACAM4","CEA cell adhesion molecule 4",-0.349281574014836,-1.08236294891637,-0.50533077944592,0.616859224421752,0.999849312069525,-4.61482687284628
"ENSG00000236946",NA,NA,NA,0.715820005413519,-3.61705513636366,0.50529283266833,0.61688556780221,0.999849312069525,-4.60190039775695
"ENSG00000109458","2549","GAB1","GRB2 associated binding protein 1",-0.0729653154326879,5.17088425116553,-0.5051322577443,0.616997047715225,0.999849312069525,-4.73317582744584
"ENSG00000137275","8737","RIPK1","receptor interacting serine/threonine kinase 1",0.0788433482714064,5.58011520388682,0.505072506973369,0.617038532338154,0.999849312069525,-4.74462174340672
"ENSG00000111859","4739","NEDD9","neural precursor cell expressed, developmentally down-regulated 9",0.103092177800097,6.45377409681687,0.505020246152709,0.617074817781469,0.999849312069525,-4.75313684424581
"ENSG00000123975","1164","CKS2","CDC28 protein kinase regulatory subunit 2",0.176652277884469,1.60694345038513,0.504823165201947,0.617211662752634,0.999849312069525,-4.63882363176342
"ENSG00000137547","29088","MRPL15","mitochondrial ribosomal protein L15",0.0897196261770965,4.04888274363431,0.504704503057382,0.617294063626243,0.999849312069525,-4.70406269273705
"ENSG00000235790",NA,NA,NA,-0.148567773942931,1.70698922284814,-0.504687153732002,0.617306111696008,0.999849312069525,-4.64664669538578
"ENSG00000112679","56940","DUSP22","dual specificity phosphatase 22",-0.105020221451583,6.22379022994426,-0.504618493665969,0.617353793068295,0.999849312069525,-4.75101242505669
"ENSG00000259807",NA,NA,NA,0.235913863681975,-1.81949439139896,0.504615206317584,0.617356076028446,0.999849312069525,-4.61120718777596
"ENSG00000254999","55845","BRK1","BRICK1 subunit of SCAR/WAVE actin nucleating complex",-0.079414009275804,6.87734829998207,-0.504499711969204,0.617436285684419,0.999849312069525,-4.75484922000591
"ENSG00000255624",NA,NA,NA,0.427746582331862,-2.43101455895454,0.504472771800193,0.617454996047241,0.999849312069525,-4.60541000746737
"ENSG00000152078","148534","TLCD4","TLC domain containing 4",0.118906837132454,3.786567207021,0.504399870048843,0.617505628742904,0.999849312069525,-4.69749903658631
"ENSG00000272434",NA,NA,NA,-0.229164796654338,-2.12737882463063,-0.504278919031701,0.617589637458607,0.999849312069525,-4.61148749358765
"ENSG00000225285",NA,NA,NA,-0.203852715238721,-0.993918728948324,-0.504237064040649,0.617618709820957,0.999849312069525,-4.61898785152612
"ENSG00000272148",NA,NA,NA,0.160958617629018,-0.899316212536096,0.5042294229918,0.617624017340392,0.999849312069525,-4.6188829248933
"ENSG00000172123","55106","SLFN12","schlafen family member 12",-0.0913656111836922,3.09497310474186,-0.504137825214332,0.617687643348219,0.999849312069525,-4.67339701984571
"ENSG00000237489","387723","C10orf143","chromosome 10 open reading frame 143",-0.101286759173979,1.7913026951845,-0.503983020165135,0.617795181475624,0.999849312069525,-4.64746712698624
"ENSG00000132300","55037","PTCD3","pentatricopeptide repeat domain 3",0.0529984407028614,6.53048202254072,0.503851539523185,0.617886523626542,0.999849312069525,-4.75359851899218
"ENSG00000114204","5276","SERPINI2","serpin family I member 2",0.384864320930049,-3.62474597775354,0.503817867963571,0.617909916908089,0.999849312069525,-4.60506702546602
"ENSG00000182768","51335","NGRN","neugrin, neurite outgrowth associated",-0.0746600722561821,6.90637037989186,-0.503790759166799,0.61792875101205,0.999849312069525,-4.75513675835886
"ENSG00000186019","100379224","LOC100379224","uncharacterized LOC100379224",-0.173577078986756,-0.0645419877211648,-0.503725430281228,0.61797413998148,0.999849312069525,-4.62509961065723
"ENSG00000043143","23338","JADE2","jade family PHD finger 2",0.0813458789590005,6.21175279310106,0.503660368751259,0.618019344718098,0.999849312069525,-4.75076898564928
"ENSG00000144749","26018","LRIG1","leucine rich repeats and immunoglobulin like domains 1",0.101888724183525,6.08826454236458,0.503589950561791,0.618068272969244,0.999849312069525,-4.75129794085142
"ENSG00000088038","4849","CNOT3","CCR4-NOT transcription complex subunit 3",-0.0545183627799037,6.48790908266699,-0.503561765259932,0.618087857292373,0.999849312069525,-4.75361876569647
"ENSG00000236058",NA,NA,NA,0.247845205796475,-2.47069815689347,0.503545827756261,0.618098931460487,0.999849312069525,-4.6094711440438
"ENSG00000160710","103","ADAR","adenosine deaminase RNA specific",0.0597626937494464,8.02030900334729,0.503475148818646,0.61814804378856,0.999849312069525,-4.75376465405238
"ENSG00000196199","54737","MPHOSPH8","M-phase phosphoprotein 8",-0.0702745774179041,6.94225624224089,-0.503445123403568,0.618168907943466,0.999849312069525,-4.75487804426648
"ENSG00000016490","1179","CLCA1","chloride channel accessory 1",0.421615382252454,-4.40118889288625,0.50327904390876,0.618284319616467,0.999849312069525,-4.60388379370829
"ENSG00000271824","389332","SMIM32","small integral membrane protein 32",0.462014467434074,-3.55322666082724,0.503219021924263,0.618326032418724,0.999849312069525,-4.6063868421232
"ENSG00000170266","2720","GLB1","galactosidase beta 1",0.085433986763312,5.60818220007645,0.50314903320949,0.618374673315898,0.999849312069525,-4.74584068669918
"ENSG00000116874","10352","WARS2","tryptophanyl tRNA synthetase 2, mitochondrial",-0.0791075022369974,3.61972747025311,-0.503113156255711,0.618399607832868,0.999849312069525,-4.69178325775579
"ENSG00000269028","100462981","MTRNR2L2","MT-RNR2 like 2",0.226064262367691,0.329829604123086,0.503104114404038,0.61840589200106,0.999849312069525,-4.6310511398738
"ENSG00000203883","54345","SOX18","SRY-box transcription factor 18",0.181950070912792,5.02159204235848,0.502965454950996,0.618502265232293,0.999849312069525,-4.73462227294931
"ENSG00000226688","728558","ENTPD1-AS1","ENTPD1 antisense RNA 1",0.105021504245847,0.759807431093533,0.502931032216926,0.618526191317822,0.999849312069525,-4.63385941152516
"ENSG00000120913","64236","PDLIM2","PDZ and LIM domain 2",-0.128231597625077,4.48969322045507,-0.502901803837407,0.618546507314941,0.999849312069525,-4.70947925958792
"ENSG00000100095","23544","SEZ6L","seizure related 6 homolog like",0.291261487495905,-2.11405088889019,0.502889822727011,0.61855483520688,0.999849312069525,-4.61272167680387
"ENSG00000073282","8626","TP63","tumor protein p63",0.322200613647036,0.799216760263569,0.502807437094358,0.618612101627709,0.999849312069525,-4.63002091708709
"ENSG00000260874","105371050","LOC105371050","uncharacterized LOC105371050",0.202195160624292,-1.83053116917061,0.502790587471786,0.618623814133748,0.999849312069525,-4.61195935746366
"ENSG00000231845",NA,NA,NA,0.342417941615844,-3.54533134844752,0.50276271205594,0.618643191109865,0.999849312069525,-4.60687348167228
"ENSG00000263335",NA,NA,NA,-0.171167420822909,-0.346668338644831,-0.502735452098293,0.618662140532731,0.999849312069525,-4.6214434154438
"ENSG00000269728",NA,NA,NA,-0.120184581309271,3.63978444943714,-0.502722704715224,0.618671001809848,0.999849312069525,-4.68738375630824
"ENSG00000160957","9401","RECQL4","RecQ like helicase 4",0.127803172755081,3.66170988263475,0.502645785611849,0.618724472958541,0.999849312069525,-4.68467560700908
"ENSG00000120555",NA,NA,NA,-0.185095907354758,-2.1101059508706,-0.502635517520118,0.618731611093952,0.999849312069525,-4.61112285513673
"ENSG00000180592","387640","SKIDA1","SKI/DACH domain containing 1",-0.158249405533472,2.37623764333241,-0.502576654096207,0.618772532286916,0.999849312069525,-4.66119116465729
"ENSG00000260464",NA,NA,NA,0.108475316193655,-0.0682085717900667,0.502473210719921,0.618844447965757,0.999849312069525,-4.6264894912081
"ENSG00000240891","257068","PLCXD2","phosphatidylinositol specific phospholipase C X domain containing 2",-0.186594736772845,-0.756916297723362,-0.502454164623069,0.618857689568886,0.999849312069525,-4.61882812004556
"ENSG00000132383","6117","RPA1","replication protein A1",0.0600099476947431,5.99063647254501,0.50239237596124,0.618900648394114,0.999849312069525,-4.74984204215113
"ENSG00000257576",NA,NA,NA,-0.159455200969247,-1.69504958253079,-0.502390313838054,0.618902082117412,0.999849312069525,-4.61416411987587
"ENSG00000215571",NA,NA,NA,0.354800360533257,-4.08645124990088,0.502134732427695,0.619079790848921,0.999849312069525,-4.60301545141373
"ENSG00000204514","730051","ZNF814","zinc finger protein 814",0.0676950439823578,4.64687953619645,0.5019977751976,0.619175028414445,0.999849312069525,-4.72165527306402
"ENSG00000260023",NA,NA,NA,-0.140675581613865,-0.555847447989364,-0.501992858734505,0.619178447358051,0.999849312069525,-4.62299033512354
"ENSG00000157837","121665","SPPL3","signal peptide peptidase like 3",0.0507885201198306,5.99812641536892,0.50198464853611,0.619184156808002,0.999849312069525,-4.75080153569712
"ENSG00000146833","89122","TRIM4","tripartite motif containing 4",0.0622928817403547,5.48648784459308,0.5017628502459,0.619338406559948,0.999849312069525,-4.74268966590815
"ENSG00000134375","10440","TIMM17A","translocase of inner mitochondrial membrane 17A",0.0889095148252981,5.1896560293326,0.501699609707246,0.619382390449871,0.999849312069525,-4.7384313571255
"ENSG00000137947","2959","GTF2B","general transcription factor IIB",0.0646714322877919,4.28667345591159,0.501660072349538,0.619409889467486,0.999849312069525,-4.71094867470828
"ENSG00000197844",NA,NA,NA,-0.252243917728945,-3.36962366938759,-0.501620718919495,0.619437261114205,0.999849312069525,-4.6070423017319
"ENSG00000140691","79798","ARMC5","armadillo repeat containing 5",0.0878670324730235,4.98541187104028,0.501537981590845,0.619494809539234,0.999849312069525,-4.73287164639189
"ENSG00000224424","100506637","PRKAR2A-AS1","PRKAR2A antisense RNA 1",-0.0950379219881174,1.29890491619714,-0.501514424388878,0.619511195333734,0.999849312069525,-4.63996175113277
"ENSG00000189079","196528","ARID2","AT-rich interaction domain 2",0.0784817864323992,5.30701974783764,0.501473461848802,0.619539688313552,0.999849312069525,-4.74024741652227
